PrimaryKey,Index Value
20328.0,2484821
20329.0,2484939
20330.0,2485070
20331.0,2485183
20332.0,2485313
20333.0,2485412
20334.0,2485520
20335.0,2485654
20336.0,2485759
20337.0,2485872
20338.0,2485988
20339.0,2486111
20340.0,2486237
20341.0,2486330
20342.0,2486415
20343.0,2486530
20344.0,2486625
20345.0,2486726
20346.0,2486849
20347.0,2486982
20348.0,2487089
20349.0,2487216
20350.0,2487404
20351.0,2487516
20352.0,2487623
20353.0,2487718
20354.0,2487834
20355.0,2487967
20356.0,2488070
20357.0,2488253
20358.0,2488377
20359.0,2488490
20360.0,2488598
20361.0,2488802
20362.0,2488977
20363.0,2489087
20364.0,2489206
20365.0,2489312
20366.0,2489426
20367.0,2489554
20368.0,2489682
20369.0,2489807
20370.0,2489942
20371.0,2490082
20372.0,2490191
20373.0,2490329
20374.0,2490471
20375.0,2490567
20376.0,2490682
20377.0,2490795
20378.0,2490896
20379.0,2491061
20380.0,2491164
20381.0,2491267
20382.0,2491392
20383.0,2491503
20384.0,2491622
20385.0,2491728
20386.0,2491834
20387.0,2491967
20388.0,2492079
20389.0,2492192
20390.0,2492310
20391.0,2492435
20392.0,2492554
20393.0,2492690
20394.0,2492830
20395.0,2492972
20396.0,2493097
20397.0,2493241
20398.0,2493399
20399.0,2493516
20400.0,2493645
20401.0,2493754
20402.0,2493914
20403.0,2494033
20404.0,2494170
20405.0,2494269
20406.0,2494389
20407.0,2494530
20408.0,2494699
20409.0,2494793
20410.0,2494899
20411.0,2495056
20412.0,2495188
20413.0,2495284
20414.0,2495387
20415.0,2495517
20416.0,2495630
20417.0,2495758
20418.0,2495876
20419.0,2495997
20420.0,2496105
20421.0,2496198
20422.0,2496320
20423.0,2496517
20424.0,2496670
20425.0,2496791
20426.0,2496939
20427.0,2497064
20428.0,2497194
20429.0,2497310
20430.0,2497492
20431.0,2497624
20432.0,2497752
20433.0,2497865
20434.0,2497969
20435.0,2498130
20436.0,2498250
20437.0,2498379
20438.0,2498531
20439.0,2498672
20440.0,2498783
20441.0,2498879
20442.0,2499019
20443.0,2499137
20444.0,2499262
20445.0,2499383
20446.0,2499561
20447.0,2499658
20448.0,2499787
20449.0,2499913
20450.0,2500031
20451.0,2500144
20452.0,2500273
20453.0,2500399
20454.0,2500504
20455.0,2500617
20456.0,2500728
20457.0,2500856
20458.0,2500956
20459.0,2501086
20460.0,2501193
20461.0,2501335
20462.0,2501458
20463.0,2501576
20464.0,2501732
20465.0,2501840
20466.0,2501958
20467.0,2502132
20468.0,2502249
20469.0,2502366
20470.0,2502461
20471.0,2502594
20472.0,2502691
20473.0,2502840
20474.0,2502952
20475.0,2503061
20476.0,2503182
20477.0,2503301
20478.0,2503402
20479.0,2503534
20480.0,2503625
20481.0,2503732
20482.0,2503860
20483.0,2503973
20484.0,2504128
20485.0,2504232
20486.0,2504377
20487.0,2504471
20488.0,2504599
20489.0,2504738
20490.0,2504859
20491.0,2504974
20492.0,2505108
20493.0,2505220
20494.0,2505324
20495.0,2505444
20496.0,2505569
20497.0,2505699
20498.0,2505824
20499.0,2505941
20500.0,2506046
20501.0,2506137
20502.0,2506285
20503.0,2506382
20504.0,2506530
20505.0,2506656
20506.0,2506786
20507.0,2506908
20508.0,2507034
20509.0,2507147
20510.0,2507268
20511.0,2507381
20512.0,2507510
20513.0,2507622
20514.0,2507714
20515.0,2507832
20516.0,2507956
20517.0,2508079
20518.0,2508186
20519.0,2508299
20520.0,2508414
20521.0,2508518
20522.0,2508655
20523.0,2508779
20524.0,2508912
20525.0,2509022
20526.0,2509139
20527.0,2509251
20528.0,2509377
20529.0,2509569
20530.0,2509676
20531.0,2509798
20532.0,2509915
20533.0,2510030
20534.0,2510161
20535.0,2510310
20536.0,2510451
20537.0,2510582
20538.0,2510709
20539.0,2510836
20540.0,2510980
20541.0,2511116
20542.0,2511234
20543.0,2511341
20544.0,2511483
20545.0,2511592
20546.0,2511705
20547.0,2511807
20548.0,2511921
20549.0,2512035
20550.0,2512162
20551.0,2512319
20552.0,2512420
20553.0,2512572
20554.0,2512679
20555.0,2512813
20556.0,2512932
20557.0,2513065
20558.0,2513186
20559.0,2513293
20560.0,2513400
20561.0,2513531
20562.0,2513679
20563.0,2513794
20564.0,2513917
20565.0,2514019
20566.0,2514121
20567.0,2514223
20568.0,2514341
20569.0,2514457
20570.0,2514567
20571.0,2514691
20572.0,2514821
20573.0,2514942
20574.0,2515061
20575.0,2515195
20576.0,2515327
20577.0,2515453
20578.0,2515553
20579.0,2515678
20580.0,2515795
20581.0,2515909
20582.0,2516066
20583.0,2516189
20584.0,2516335
20585.0,2516482
20586.0,2516625
20587.0,2516723
20588.0,2516827
20589.0,2517026
20590.0,2517144
20591.0,2517251
20592.0,2517396
20593.0,2517554
20594.0,2517659
20595.0,2517764
20596.0,2517899
20597.0,2518024
20598.0,2518149
20599.0,2518275
20600.0,2518389
20601.0,2518524
20602.0,2518627
20603.0,2518827
20604.0,2518950
20605.0,2519072
20606.0,2519236
20607.0,2519340
20608.0,2519494
20609.0,2519590
20610.0,2519703
20611.0,2519795
20612.0,2519896
20613.0,2520032
20614.0,2520142
20615.0,2520273
20616.0,2520400
20617.0,2520572
20618.0,2520686
20619.0,2520804
20620.0,2520912
20621.0,2521086
20622.0,2521186
20623.0,2521287
20624.0,2521427
20625.0,2521537
20626.0,2521666
20627.0,2521791
20628.0,2522001
20629.0,2522130
20630.0,2522229
20631.0,2522342
20632.0,2522449
20633.0,2522587
20634.0,2522721
20635.0,2522848
20636.0,2522989
20637.0,2523113
20638.0,2523250
20639.0,2523390
20640.0,2523496
20641.0,2523613
20642.0,2523711
20643.0,2523861
20644.0,2523966
20645.0,2524082
20646.0,2524201
20647.0,2524324
20648.0,2524445
20649.0,2524538
20650.0,2524646
20651.0,2524785
20652.0,2524892
20653.0,2525027
20654.0,2525129
20655.0,2525225
20656.0,2525333
20657.0,2525474
20658.0,2525601
20659.0,2525718
20660.0,2525871
20661.0,2525993
20662.0,2526112
20663.0,2526271
20664.0,2526376
20665.0,2526504
20666.0,2526596
20667.0,2526725
20668.0,2526829
20669.0,2526956
20670.0,2527091
20671.0,2527192
20672.0,2527306
20673.0,2527411
20674.0,2527575
20675.0,2527711
20676.0,2527806
20677.0,2527939
20678.0,2528047
20679.0,2528148
20680.0,2528312
20681.0,2528506
20682.0,2528632
20683.0,2528785
20684.0,2528934
20685.0,2529037
20686.0,2529159
20687.0,2529267
20688.0,2529379
20689.0,2529483
20690.0,2529631
20691.0,2529738
20692.0,2529879
20693.0,2530038
20694.0,2530154
20695.0,2530261
20696.0,2530372
20697.0,2530481
20698.0,2530576
20699.0,2530679
20700.0,2530831
20701.0,2530931
20702.0,2531059
20703.0,2531201
20704.0,2531328
20705.0,2531437
20706.0,2531575
20707.0,2531708
20708.0,2531806
20709.0,2531943
20710.0,2532068
20711.0,2532224
20712.0,2532358
20713.0,2532483
20714.0,2532610
20715.0,2532724
20716.0,2532851
20717.0,2532956
20718.0,2533098
20719.0,2533227
20720.0,2533326
20721.0,2533445
20722.0,2533579
20723.0,2533707
20724.0,2533808
20725.0,2533938
20726.0,2534063
20727.0,2534167
20728.0,2534262
20729.0,2534394
20730.0,2534514
20731.0,2534615
20732.0,2534732
20733.0,2534826
20734.0,2534968
20735.0,2535076
20736.0,2535202
20737.0,2535376
20738.0,2535515
20739.0,2535632
20740.0,2535728
20741.0,2535851
20742.0,2535949
20743.0,2536057
20744.0,2536156
20745.0,2536270
20746.0,2536384
20747.0,2536515
20748.0,2536629
20749.0,2536790
20750.0,2536915
20751.0,2537067
20752.0,2537192
20753.0,2537336
20754.0,2537468
20755.0,2537577
20756.0,2537709
20757.0,2537827
20758.0,2537938
20759.0,2538054
20760.0,2538162
20761.0,2538281
20762.0,2538388
20763.0,2538498
20764.0,2538622
20765.0,2538804
20766.0,2538917
20767.0,2539062
20768.0,2539158
20769.0,2539308
20770.0,2539411
20771.0,2539548
20772.0,2539706
20773.0,2539841
20774.0,2539966
20775.0,2540077
20776.0,2540263
20777.0,2540377
20778.0,2540489
20779.0,2540609
20780.0,2540718
20781.0,2540879
20782.0,2540989
20783.0,2541132
20784.0,2541270
20785.0,2541384
20786.0,2541505
20787.0,2541614
20788.0,2541758
20789.0,2541891
20790.0,2541980
20791.0,2542115
20792.0,2542231
20793.0,2542344
20794.0,2542444
20795.0,2542591
20796.0,2542704
20797.0,2542823
20798.0,2542918
20799.0,2543039
20800.0,2543165
20801.0,2543265
20802.0,2543377
20803.0,2543501
20804.0,2543630
20805.0,2543732
20806.0,2543845
20807.0,2543992
20808.0,2544126
20809.0,2544251
20810.0,2544386
20811.0,2544528
20812.0,2544670
20813.0,2544798
20814.0,2544917
20815.0,2545015
20816.0,2545141
20817.0,2545229
20818.0,2545376
20819.0,2545491
20820.0,2545643
20821.0,2545755
20822.0,2545857
20823.0,2545996
20824.0,2546098
20825.0,2546230
20826.0,2546337
20827.0,2546463
20828.0,2546554
20829.0,2546681
20830.0,2546795
20831.0,2546904
20832.0,2547066
20833.0,2547208
20834.0,2547339
20835.0,2547504
20836.0,2547611
20837.0,2547756
20838.0,2547919
20839.0,2548038
20840.0,2548176
20841.0,2548279
20842.0,2548448
20843.0,2548594
20844.0,2548739
20845.0,2548865
20846.0,2548970
20847.0,2549076
20848.0,2549233
20849.0,2549366
20850.0,2549502
20851.0,2549629
20852.0,2549741
20853.0,2549845
20854.0,2550025
20855.0,2550129
20856.0,2550284
20857.0,2550389
20858.0,2550507
20859.0,2550612
20860.0,2550749
20861.0,2550906
20862.0,2551022
20863.0,2551149
20864.0,2551288
20865.0,2551441
20866.0,2551549
20867.0,2551712
20868.0,2551854
20869.0,2552013
20870.0,2552144
20871.0,2552264
20872.0,2552397
20873.0,2552517
20874.0,2552674
20875.0,2552777
20876.0,2552888
20877.0,2553009
20878.0,2553119
20879.0,2553240
20880.0,2553394
20881.0,2553500
20882.0,2553603
20883.0,2553703
20884.0,2553837
20885.0,2553983
20886.0,2554082
20887.0,2554204
20888.0,2554312
20889.0,2554421
20890.0,2554522
20891.0,2554651
20892.0,2554765
20893.0,2554892
20894.0,2555032
20895.0,2555145
20896.0,2555269
20897.0,2555383
20898.0,2555553
20899.0,2555657
20900.0,2555794
20901.0,2555880
20902.0,2555981
20903.0,2556085
20904.0,2556223
20905.0,2556326
20906.0,2556462
20907.0,2556637
20908.0,2556785
20909.0,2556910
20910.0,2557031
20911.0,2557134
20912.0,2557253
20913.0,2557409
20914.0,2557535
20915.0,2557654
20916.0,2557760
20917.0,2557872
20918.0,2558022
20919.0,2558127
20920.0,2558238
20921.0,2558337
20922.0,2558444
20923.0,2558567
20924.0,2558689
20925.0,2558818
20926.0,2559020
20927.0,2559159
20928.0,2559277
20929.0,2559405
20930.0,2559526
20931.0,2559644
20932.0,2559762
20933.0,2559865
20934.0,2559972
20935.0,2560116
20936.0,2560206
20937.0,2560304
20938.0,2560431
20939.0,2560525
20940.0,2560632
20941.0,2560781
20942.0,2560950
20943.0,2561074
20944.0,2561191
20945.0,2561309
20946.0,2561445
20947.0,2561584
20948.0,2561699
20949.0,2561816
20950.0,2561926
20951.0,2562071
20952.0,2562220
20953.0,2562342
20954.0,2562443
20955.0,2562549
20956.0,2562671
20957.0,2562797
20958.0,2562926
20959.0,2563055
20960.0,2563164
20961.0,2563287
20962.0,2563399
20963.0,2563490
20964.0,2563643
20965.0,2563793
20966.0,2563902
20967.0,2564012
20968.0,2564110
20969.0,2564221
20970.0,2564362
20971.0,2564477
20972.0,2564584
20973.0,2564704
20974.0,2564865
20975.0,2564994
20976.0,2565090
20977.0,2565190
20978.0,2565348
20979.0,2565494
20980.0,2565590
20981.0,2565729
20982.0,2565833
20983.0,2565947
20984.0,2566074
20985.0,2566186
20986.0,2566309
20987.0,2566405
20988.0,2566508
20989.0,2566622
20990.0,2566761
20991.0,2566897
20992.0,2567015
20993.0,2567111
20994.0,2567271
20995.0,2567398
20996.0,2567514
20997.0,2567627
20998.0,2567742
20999.0,2567864
21000.0,2567973
21001.0,2568100
21002.0,2568251
21003.0,2568393
21004.0,2568513
21005.0,2568655
21006.0,2568772
21007.0,2568874
21008.0,2568999
21009.0,2569202
21010.0,2569299
21011.0,2569425
21012.0,2569553
21013.0,2569659
21014.0,2569785
21015.0,2569898
21016.0,2570002
21017.0,2570133
21018.0,2570270
21019.0,2570378
21020.0,2570543
21021.0,2570649
21022.0,2570757
21023.0,2570883
21024.0,2571042
21025.0,2571162
21026.0,2571284
21027.0,2571403
21028.0,2571516
21029.0,2571618
21030.0,2571747
21031.0,2571903
21032.0,2572002
21033.0,2572113
21034.0,2572211
21035.0,2572330
21036.0,2572537
21037.0,2572637
21038.0,2572761
21039.0,2572879
21040.0,2572982
21041.0,2573094
21042.0,2573187
21043.0,2573378
21044.0,2573501
21045.0,2573627
21046.0,2573750
21047.0,2573907
21048.0,2574023
21049.0,2574122
21050.0,2574256
21051.0,2574348
21052.0,2574462
21053.0,2574624
21054.0,2574738
21055.0,2574852
21056.0,2574980
21057.0,2575174
21058.0,2575296
21059.0,2575431
21060.0,2575577
21061.0,2575720
21062.0,2575828
21063.0,2575961
21064.0,2576071
21065.0,2576225
21066.0,2576370
21067.0,2576476
21068.0,2576618
21069.0,2576742
21070.0,2576867
21071.0,2576966
21072.0,2577091
21073.0,2577203
21074.0,2577308
21075.0,2577421
21076.0,2577549
21077.0,2577686
21078.0,2577791
21079.0,2577907
21080.0,2578033
21081.0,2578149
21082.0,2578260
21083.0,2578360
21084.0,2578454
21085.0,2578569
21086.0,2578696
21087.0,2578809
21088.0,2578934
21089.0,2579041
21090.0,2579177
21091.0,2579302
21092.0,2579406
21093.0,2579499
21094.0,2579598
21095.0,2579709
21096.0,2579841
21097.0,2579984
21098.0,2580093
21099.0,2580211
21100.0,2580340
21101.0,2580437
21102.0,2580577
21103.0,2580697
21104.0,2580852
21105.0,2581061
21106.0,2581193
21107.0,2581294
21108.0,2581388
21109.0,2581539
21110.0,2581638
21111.0,2581794
21112.0,2581936
21113.0,2582051
21114.0,2582190
21115.0,2582292
21116.0,2582414
21117.0,2582496
21118.0,2582618
21119.0,2582717
21120.0,2582848
21121.0,2583005
21122.0,2583115
21123.0,2583243
21124.0,2583376
21125.0,2583511
21126.0,2583629
21127.0,2583727
21128.0,2583833
21129.0,2583991
21130.0,2584113
21131.0,2584246
21132.0,2584377
21133.0,2584532
21134.0,2584638
21135.0,2584776
21136.0,2584897
21137.0,2585044
21138.0,2585145
21139.0,2585282
21140.0,2585404
21141.0,2585524
21142.0,2585610
21143.0,2585743
21144.0,2585867
21145.0,2586004
21146.0,2586101
21147.0,2586211
21148.0,2586346
21149.0,2586454
21150.0,2586611
21151.0,2586755
21152.0,2586925
21153.0,2587031
21154.0,2587141
21155.0,2587284
21156.0,2587435
21157.0,2587548
21158.0,2587700
21159.0,2587832
21160.0,2587961
21161.0,2588091
21162.0,2588238
21163.0,2588356
21164.0,2588487
21165.0,2588597
21166.0,2588734
21167.0,2588850
21168.0,2588954
21169.0,2589088
21170.0,2589191
21171.0,2589307
21172.0,2589422
21173.0,2589522
21174.0,2589618
21175.0,2589767
21176.0,2589895
21177.0,2590067
21178.0,2590213
21179.0,2590351
21180.0,2590452
21181.0,2590570
21182.0,2590682
21183.0,2590800
21184.0,2590923
21185.0,2591052
21186.0,2591239
21187.0,2591365
21188.0,2591458
21189.0,2591560
21190.0,2591702
21191.0,2591822
21192.0,2591950
21193.0,2592090
21194.0,2592216
21195.0,2592319
21196.0,2592460
21197.0,2592604
21198.0,2592735
21199.0,2592869
21200.0,2592969
21201.0,2593101
21202.0,2593228
21203.0,2593354
21204.0,2593538
21205.0,2593664
21206.0,2593807
21207.0,2593949
21208.0,2594092
21209.0,2594219
21210.0,2594336
21211.0,2594464
21212.0,2594575
21213.0,2594727
21214.0,2594841
21215.0,2594934
21216.0,2595055
21217.0,2595210
21218.0,2595324
21219.0,2595445
21220.0,2595538
21221.0,2595666
21222.0,2595803
21223.0,2595928
21224.0,2596028
21225.0,2596133
21226.0,2596240
21227.0,2596389
21228.0,2596499
21229.0,2596627
21230.0,2596763
21231.0,2596882
21232.0,2597008
21233.0,2597154
21234.0,2597260
21235.0,2597397
21236.0,2597498
21237.0,2597637
21238.0,2597755
21239.0,2597890
21240.0,2597997
21241.0,2598129
21242.0,2598244
21243.0,2598373
21244.0,2598478
21245.0,2598567
21246.0,2598668
21247.0,2598826
21248.0,2598998
21249.0,2599113
21250.0,2599266
21251.0,2599362
21252.0,2599459
21253.0,2599604
21254.0,2599725
21255.0,2599858
21256.0,2599965
21257.0,2600081
21258.0,2600202
21259.0,2600325
21260.0,2600451
21261.0,2600576
21262.0,2600690
21263.0,2600817
21264.0,2600925
21265.0,2601052
21266.0,2601154
21267.0,2601326
21268.0,2601460
21269.0,2601560
21270.0,2601686
21271.0,2601808
21272.0,2601931
21273.0,2602038
21274.0,2602136
21275.0,2602232
21276.0,2602367
21277.0,2602516
21278.0,2602618
21279.0,2602744
21280.0,2602839
21281.0,2602935
21282.0,2603138
21283.0,2603258
21284.0,2603388
21285.0,2603499
21286.0,2603613
21287.0,2603722
21288.0,2603821
21289.0,2604009
21290.0,2604116
21291.0,2604230
21292.0,2604344
21293.0,2604460
21294.0,2604614
21295.0,2604744
21296.0,2604862
21297.0,2604988
21298.0,2605130
21299.0,2605271
21300.0,2605403
21301.0,2605548
21302.0,2605674
21303.0,2605828
21304.0,2605929
21305.0,2606068
21306.0,2606152
21307.0,2606282
21308.0,2606393
21309.0,2606504
21310.0,2606610
21311.0,2606755
21312.0,2606873
21313.0,2607018
21314.0,2607155
21315.0,2607304
21316.0,2607449
21317.0,2607554
21318.0,2607678
21319.0,2607788
21320.0,2607952
21321.0,2608047
21322.0,2608188
21323.0,2608312
21324.0,2608426
21325.0,2608569
21326.0,2608707
21327.0,2608855
21328.0,2608961
21329.0,2609065
21330.0,2609167
21331.0,2609274
21332.0,2609406
21333.0,2609583
21334.0,2609694
21335.0,2609818
21336.0,2609941
21337.0,2610046
21338.0,2610205
21339.0,2610333
21340.0,2610441
21341.0,2610542
21342.0,2610660
21343.0,2610769
21344.0,2610886
21345.0,2611000
21346.0,2611138
21347.0,2611286
21348.0,2611406
21349.0,2611513
21350.0,2611617
21351.0,2611718
21352.0,2611883
21353.0,2611995
21354.0,2612123
21355.0,2612253
21356.0,2612384
21357.0,2612486
21358.0,2612603
21359.0,2612736
21360.0,2612849
21361.0,2612996
21362.0,2613092
21363.0,2613226
21364.0,2613388
21365.0,2613539
21366.0,2613672
21367.0,2613807
21368.0,2613933
21369.0,2614038
21370.0,2614151
21371.0,2614290
21372.0,2614408
21373.0,2614520
21374.0,2614673
21375.0,2614803
21376.0,2614923
21377.0,2615034
21378.0,2615147
21379.0,2615299
21380.0,2615427
21381.0,2615563
21382.0,2615678
21383.0,2615823
21384.0,2615923
21385.0,2616065
21386.0,2616182
21387.0,2616315
21388.0,2616422
21389.0,2616554
21390.0,2616667
21391.0,2616829
21392.0,2616935
21393.0,2617059
21394.0,2617183
21395.0,2617309
21396.0,2617404
21397.0,2617521
21398.0,2617662
21399.0,2617798
21400.0,2617906
21401.0,2618013
21402.0,2618108
21403.0,2618246
21404.0,2618353
21405.0,2618500
21406.0,2618615
21407.0,2618756
21408.0,2618911
21409.0,2619017
21410.0,2619157
21411.0,2619351
21412.0,2619511
21413.0,2619654
21414.0,2619786
21415.0,2619926
21416.0,2620040
21417.0,2620166
21418.0,2620280
21419.0,2620401
21420.0,2620515
21421.0,2620667
21422.0,2620766
21423.0,2620880
21424.0,2621040
21425.0,2621139
21426.0,2621274
21427.0,2621410
21428.0,2621506
21429.0,2621638
21430.0,2621746
21431.0,2621878
21432.0,2622008
21433.0,2622162
21434.0,2622308
21435.0,2622450
21436.0,2622571
21437.0,2622711
21438.0,2622843
21439.0,2622970
21440.0,2623097
21441.0,2623220
21442.0,2623364
21443.0,2623465
21444.0,2623578
21445.0,2623733
21446.0,2623859
21447.0,2623952
21448.0,2624071
21449.0,2624170
21450.0,2624303
21451.0,2624409
21452.0,2624503
21453.0,2624600
21454.0,2624749
21455.0,2624854
21456.0,2624987
21457.0,2625090
21458.0,2625184
21459.0,2625301
21460.0,2625422
21461.0,2625539
21462.0,2625654
21463.0,2625810
21464.0,2625907
21465.0,2626056
21466.0,2626184
21467.0,2626318
21468.0,2626459
21469.0,2626599
21470.0,2626742
21471.0,2626878
21472.0,2626994
21473.0,2627109
21474.0,2627203
21475.0,2627336
21476.0,2627449
21477.0,2627539
21478.0,2627701
21479.0,2627804
21480.0,2627950
21481.0,2628065
21482.0,2628170
21483.0,2628303
21484.0,2628425
21485.0,2628529
21486.0,2628637
21487.0,2628752
21488.0,2628883
21489.0,2629062
21490.0,2629170
21491.0,2629290
21492.0,2629408
21493.0,2629541
21494.0,2629646
21495.0,2629765
21496.0,2629867
21497.0,2629997
21498.0,2630122
21499.0,2630241
21500.0,2630360
21501.0,2630577
21502.0,2630698
21503.0,2630814
21504.0,2630943
21505.0,2631058
21506.0,2631182
21507.0,2631298
21508.0,2631422
21509.0,2631557
21510.0,2631671
21511.0,2631765
21512.0,2631895
21513.0,2632000
21514.0,2632121
21515.0,2632234
21516.0,2632366
21517.0,2632484
21518.0,2632633
21519.0,2632741
21520.0,2632889
21521.0,2633028
21522.0,2633146
21523.0,2633276
21524.0,2633392
21525.0,2633555
21526.0,2633661
21527.0,2633811
21528.0,2633926
21529.0,2634046
21530.0,2634166
21531.0,2634259
21532.0,2634370
21533.0,2634517
21534.0,2634635
21535.0,2634768
21536.0,2634882
21537.0,2635016
21538.0,2635151
21539.0,2635272
21540.0,2635407
21541.0,2635532
21542.0,2635619
21543.0,2635743
21544.0,2635848
21545.0,2635953
21546.0,2636106
21547.0,2636227
21548.0,2636367
21549.0,2636495
21550.0,2636595
21551.0,2636721
21552.0,2636855
21553.0,2636981
21554.0,2637093
21555.0,2637208
21556.0,2637348
21557.0,2637477
21558.0,2637611
21559.0,2637741
21560.0,2637881
21561.0,2638017
21562.0,2638119
21563.0,2638237
21564.0,2638373
21565.0,2638515
21566.0,2638648
21567.0,2638771
21568.0,2638914
21569.0,2639057
21570.0,2639182
21571.0,2639323
21572.0,2639450
21573.0,2639599
21574.0,2639740
21575.0,2639886
21576.0,2639985
21577.0,2640108
21578.0,2640225
21579.0,2640322
21580.0,2640454
21581.0,2640574
21582.0,2640709
21583.0,2640827
21584.0,2640958
21585.0,2641072
21586.0,2641215
21587.0,2641338
21588.0,2641488
21589.0,2641578
21590.0,2641704
21591.0,2641828
21592.0,2641961
21593.0,2642085
21594.0,2642215
21595.0,2642306
21596.0,2642411
21597.0,2642552
21598.0,2642717
21599.0,2642861
21600.0,2642969
21601.0,2643071
21602.0,2643179
21603.0,2643337
21604.0,2643457
21605.0,2643592
21606.0,2643695
21607.0,2643831
21608.0,2643975
21609.0,2644095
21610.0,2644222
21611.0,2644354
21612.0,2644483
21613.0,2644599
21614.0,2644732
21615.0,2644854
21616.0,2644958
21617.0,2645067
21618.0,2645170
21619.0,2645280
21620.0,2645407
21621.0,2645552
21622.0,2645673
21623.0,2645806
21624.0,2645925
21625.0,2646053
21626.0,2646180
21627.0,2646277
21628.0,2646401
21629.0,2646482
21630.0,2646625
21631.0,2646769
21632.0,2646895
21633.0,2647011
21634.0,2647154
21635.0,2647309
21636.0,2647403
21637.0,2647520
21638.0,2647657
21639.0,2647791
21640.0,2647912
21641.0,2648058
21642.0,2648155
21643.0,2648288
21644.0,2648398
21645.0,2648515
21646.0,2648642
21647.0,2648735
21648.0,2648861
21649.0,2648963
21650.0,2649054
21651.0,2649199
21652.0,2649352
21653.0,2649451
21654.0,2649576
21655.0,2649705
21656.0,2649805
21657.0,2649930
21658.0,2650088
21659.0,2650218
21660.0,2650334
21661.0,2650451
21662.0,2650572
21663.0,2650718
21664.0,2650859
21665.0,2650979
21666.0,2651068
21667.0,2651182
21668.0,2651291
21669.0,2651395
21670.0,2651494
21671.0,2651615
21672.0,2651705
21673.0,2651836
21674.0,2651955
21675.0,2652094
21676.0,2652209
21677.0,2652312
21678.0,2652438
21679.0,2652534
21680.0,2652647
21681.0,2652838
21682.0,2652955
21683.0,2653049
21684.0,2653175
21685.0,2653282
21686.0,2653410
21687.0,2653544
21688.0,2653646
21689.0,2653794
21690.0,2653892
21691.0,2654009
21692.0,2654106
21693.0,2654220
21694.0,2654321
21695.0,2654436
21696.0,2654553
21697.0,2654654
21698.0,2654775
21699.0,2654932
21700.0,2655059
21701.0,2655205
21702.0,2655330
21703.0,2655441
21704.0,2655560
21705.0,2655660
21706.0,2655772
21707.0,2655864
21708.0,2655999
21709.0,2656122
21710.0,2656242
21711.0,2656362
21712.0,2656503
21713.0,2656640
21714.0,2656753
21715.0,2656869
21716.0,2657009
21717.0,2657101
21718.0,2657204
21719.0,2657316
21720.0,2657413
21721.0,2657502
21722.0,2657636
21723.0,2657746
21724.0,2657863
21725.0,2657992
21726.0,2658100
21727.0,2658258
21728.0,2658363
21729.0,2658498
21730.0,2658706
21731.0,2658825
21732.0,2658920
21733.0,2659036
21734.0,2659157
21735.0,2659278
21736.0,2659383
21737.0,2659500
21738.0,2659628
21739.0,2659732
21740.0,2659848
21741.0,2659984
21742.0,2660106
21743.0,2660197
21744.0,2660315
21745.0,2660415
21746.0,2660512
21747.0,2660648
21748.0,2660763
21749.0,2660881
21750.0,2660993
21751.0,2661122
21752.0,2661220
21753.0,2661354
21754.0,2661472
21755.0,2661576
21756.0,2661718
21757.0,2661832
21758.0,2661923
21759.0,2662065
21760.0,2662184
21761.0,2662273
21762.0,2662385
21763.0,2662540
21764.0,2662656
21765.0,2662796
21766.0,2662899
21767.0,2663024
21768.0,2663153
21769.0,2663281
21770.0,2663423
21771.0,2663520
21772.0,2663628
21773.0,2663729
21774.0,2663856
21775.0,2663983
21776.0,2664102
21777.0,2664216
21778.0,2664333
21779.0,2664477
21780.0,2664574
21781.0,2664686
21782.0,2664834
21783.0,2664946
21784.0,2665077
21785.0,2665201
21786.0,2665320
21787.0,2665483
21788.0,2665600
21789.0,2665746
21790.0,2665888
21791.0,2666018
21792.0,2666129
21793.0,2666237
21794.0,2666362
21795.0,2666479
21796.0,2666596
21797.0,2666720
21798.0,2666819
21799.0,2666980
21800.0,2667070
21801.0,2667185
21802.0,2667306
21803.0,2667401
21804.0,2667513
21805.0,2667672
21806.0,2667779
21807.0,2667887
21808.0,2667995
21809.0,2668121
21810.0,2668271
21811.0,2668378
21812.0,2668486
21813.0,2668634
21814.0,2668777
21815.0,2668876
21816.0,2668983
21817.0,2669099
21818.0,2669224
21819.0,2669328
21820.0,2669434
21821.0,2669555
21822.0,2669679
21823.0,2669803
21824.0,2669911
21825.0,2670038
21826.0,2670157
21827.0,2670278
21828.0,2670396
21829.0,2670533
21830.0,2670683
21831.0,2670844
21832.0,2670971
21833.0,2671107
21834.0,2671205
21835.0,2671334
21836.0,2671449
21837.0,2671572
21838.0,2671706
21839.0,2671826
21840.0,2671912
21841.0,2672056
21842.0,2672189
21843.0,2672291
21844.0,2672409
21845.0,2672502
21846.0,2672646
21847.0,2672763
21848.0,2672862
21849.0,2672974
21850.0,2673087
21851.0,2673229
21852.0,2673343
21853.0,2673470
21854.0,2673655
21855.0,2673780
21856.0,2673917
21857.0,2674039
21858.0,2674144
21859.0,2674268
21860.0,2674396
21861.0,2674498
21862.0,2674612
21863.0,2674745
21864.0,2674878
21865.0,2674974
21866.0,2675081
21867.0,2675221
21868.0,2675365
21869.0,2675507
21870.0,2675624
21871.0,2675746
21872.0,2675839
21873.0,2675938
21874.0,2676056
21875.0,2676157
21876.0,2676268
21877.0,2676400
21878.0,2676516
21879.0,2676635
21880.0,2676742
21881.0,2676851
